machine_id,temperature,torque,tool_wear,vibration_index,anomaly_score
M_3,300.88,45.29,0.2576,0.617,0.215
M_3,298.8,44.02,0.1926,0.534,0.151
M_2,291.47,43.6,0.1172,0.548,0.122
M_3,296.6,43.69,0.1035,0.432,0.075
M_2,301.77,42.83,0.0664,0.418,0.066
M_2,295.92,41.95,0.1077,0.497,0.1
M_1,296.06,41.55,0.1052,0.383,0.059
M_1,298.85,40.6,0.1321,0.419,0.084
M_1,300.46,45.26,0.4163,0.557,0.263
M_1,291.89,42.12,0.3325,0.514,0.207
M_1,296.8,43.89,0.4071,0.623,0.279
M_2,296.75,44.61,0.1385,0.391,0.077
M_2,294.04,42.68,0.0163,0.342,0.005
M_1,296.48,43.3,0.2552,0.469,0.157
M_3,298.51,40.72,0.1753,0.43,0.107
M_1,298.11,42.44,0.1618,0.439,0.104
M_3,301.32,42.68,0.2532,0.53,0.186
M_1,298.35,43.23,0.2455,0.511,0.167
M_2,298.19,42.81,0.1261,0.374,0.065
M_3,296.73,45.25,0.3067,0.475,0.182
M_1,299.1,43.98,0.2466,0.443,0.144
M_2,302.02,41.31,0.1439,0.386,0.091
M_1,301.66,43.92,0.1804,0.407,0.112
M_2,292.38,42.89,0.3279,0.588,0.231
M_3,291.67,41.93,0.1746,0.355,0.08
M_1,297.19,42.04,0.2018,0.515,0.148
M_1,299.95,43.7,0.282,0.537,0.192
M_2,296.88,44.25,0.1337,0.332,0.054
M_2,299.72,41.96,0.1551,0.38,0.08
M_3,295.97,43.03,0.1525,0.566,0.144
M_3,298.06,42.26,0.1145,0.434,0.081
M_3,295.67,41.98,0.1089,0.48,0.094
M_1,297.74,40.52,0.2699,0.501,0.174
M_3,295.23,40.49,0.0621,0.356,0.03
M_2,299.1,44.74,0.4652,0.744,0.347
M_3,296.98,41.99,0.1589,0.47,0.114
M_2,297.04,44.45,0.1709,0.606,0.167
M_1,297.61,42.78,0.3444,0.668,0.266
M_3,298.76,40.71,0.0501,0.259,0.0
M_1,304.14,43.96,0.3043,0.573,0.243
M_3,298.41,42.35,0.1219,0.457,0.092
M_2,297.48,41.25,0.093,0.392,0.057
M_3,293.49,43.82,0.1075,0.389,0.062
M_1,294.1,40.21,0.0469,0.322,0.011
M_2,294.24,43.6,0.0101,0.438,0.035
M_3,295.22,40.2,0.1077,0.456,0.086
M_2,295.6,44.43,0.2568,0.524,0.177
M_3,300.75,42.27,0.4931,0.713,0.354
M_1,293.02,43.97,0.0698,0.405,0.051
M_3,295.41,42.67,0.0695,0.333,0.025
M_1,297.97,41.63,0.1493,0.551,0.137
M_1,304.41,43.61,0.4203,0.617,0.312
M_1,295.77,39.95,0.116,0.351,0.052
M_3,300.29,43.39,0.2509,0.436,0.145
M_3,302.44,39.31,0.262,0.605,0.223
M_3,295.91,41.94,0.1173,0.415,0.076
M_2,303.25,44.88,0.6549,0.804,0.475
M_1,297.76,41.68,0.153,0.524,0.13
M_1,301.45,42.66,0.2337,0.528,0.177
M_1,300.7,41.69,0.2517,0.555,0.19
M_3,296.64,42.51,0.1712,0.518,0.136
M_2,295.66,40.18,0.0667,0.443,0.063
M_2,300.82,43.87,0.2685,0.523,0.187
M_1,296.18,43.25,0.2746,0.563,0.198
M_3,300.26,43.72,0.2308,0.378,0.115
M_2,294.12,40.42,0.0531,0.503,0.077
M_2,293.85,42.5,0.0869,0.482,0.085
M_2,297.33,41.43,0.2207,0.539,0.165
M_2,298.8,39.79,0.0889,0.43,0.068
M_1,294.61,44.11,0.2085,0.461,0.133
M_1,296.47,45.27,0.4636,0.685,0.326
M_1,298.55,44.16,0.202,0.53,0.154
M_1,296.74,40.2,0.0299,0.333,0.007
M_1,295.93,42.22,0.2767,0.567,0.201
M_1,296.0,44.34,0.1163,0.508,0.108
M_3,297.92,45.39,0.1302,0.362,0.063
M_1,301.84,42.61,0.2866,0.494,0.192
M_3,301.23,43.92,0.295,0.527,0.203
M_1,295.58,42.41,0.4333,0.487,0.243
M_2,299.81,42.67,0.2357,0.45,0.141
M_3,295.23,43.06,0.2036,0.571,0.169
M_2,297.25,45.13,0.3967,0.601,0.266
M_3,298.45,40.74,0.142,0.471,0.106
M_3,294.8,40.89,0.1396,0.439,0.094
M_2,297.89,45.08,0.334,0.566,0.226
M_2,298.04,44.68,0.1963,0.519,0.148
M_3,300.05,44.21,0.2078,0.495,0.145
M_3,301.98,43.9,0.4371,0.554,0.281
M_1,293.69,43.63,0.0946,0.401,0.061
M_2,296.98,43.28,0.0627,0.373,0.036
M_2,292.62,45.6,0.046,0.351,0.021
M_2,299.03,43.23,0.1749,0.419,0.103
M_1,297.49,43.46,0.3434,0.547,0.224
M_2,292.26,44.67,0.3614,0.482,0.209
M_2,294.97,41.38,0.1443,0.539,0.131
M_2,298.09,41.73,0.2311,0.447,0.138
M_1,299.98,42.53,0.1721,0.416,0.1
M_2,291.56,42.93,0.0536,0.427,0.051
M_3,293.41,41.91,0.0496,0.384,0.034
M_1,293.72,40.81,0.0588,0.459,0.065
M_3,296.59,42.95,0.0759,0.385,0.047
M_1,293.77,42.88,0.0979,0.365,0.049
M_1,298.05,42.14,0.2623,0.591,0.202
M_2,298.37,42.86,0.2333,0.436,0.135
M_3,293.87,42.66,0.0214,0.372,0.017
M_1,301.44,42.85,0.2052,0.494,0.152
M_2,296.12,43.81,0.3662,0.636,0.265
M_2,289.19,42.84,0.1617,0.505,0.127
M_2,293.89,42.67,0.1239,0.384,0.068
M_3,295.55,43.11,0.1686,0.475,0.119
M_1,302.1,43.21,0.3784,0.631,0.282
M_2,297.48,42.32,0.0723,0.417,0.056
M_2,303.04,43.9,0.4461,0.628,0.318
M_1,295.28,44.33,0.0376,0.358,0.02
M_1,293.75,43.37,0.1592,0.452,0.107
M_2,292.97,40.83,0.0105,0.354,0.006
M_3,294.77,43.41,0.0679,0.483,0.077
M_2,294.18,40.14,0.0256,0.395,0.027
M_1,296.46,42.9,0.1349,0.365,0.066
M_2,300.25,42.27,0.2088,0.504,0.15
M_1,292.68,42.81,0.1089,0.376,0.058
M_2,293.21,46.64,0.2787,0.624,0.221
M_2,296.42,44.12,0.0873,0.443,0.072
M_1,298.79,46.48,0.3329,0.587,0.233
M_2,294.23,40.89,0.2237,0.525,0.162
M_3,295.53,44.89,0.4285,0.626,0.289
M_3,297.82,43.63,0.0336,0.333,0.009
M_2,298.53,44.07,0.1285,0.438,0.089
M_2,295.98,41.81,0.1443,0.499,0.117
M_3,295.63,41.79,0.1321,0.518,0.118
M_1,293.0,42.71,0.0982,0.307,0.029
M_2,294.98,42.56,0.1401,0.408,0.083
M_3,299.46,42.26,0.3876,0.591,0.259
M_3,298.87,40.37,0.109,0.422,0.074
M_2,299.37,40.54,0.1598,0.462,0.111
M_2,301.95,43.19,0.2462,0.606,0.213
M_1,300.96,43.4,0.2758,0.601,0.218
M_2,292.86,40.92,0.074,0.462,0.073
M_2,298.03,40.72,0.4627,0.504,0.262
M_3,301.46,41.57,0.3011,0.506,0.2
M_1,303.9,43.39,0.1133,0.434,0.106
M_1,296.78,40.09,0.0688,0.445,0.064
M_1,291.93,41.98,0.118,0.464,0.093
M_3,297.32,43.13,0.2614,0.523,0.178
M_1,298.66,42.63,0.1828,0.446,0.116
M_2,293.01,46.09,0.1676,0.456,0.113
M_3,292.72,42.94,0.0628,0.394,0.044
M_2,303.79,46.21,0.2336,0.556,0.203
M_3,299.1,43.56,0.0697,0.368,0.037
M_1,301.0,42.98,0.327,0.605,0.243
M_1,300.52,41.71,0.2426,0.521,0.172
M_3,296.0,43.59,0.3434,0.476,0.199
M_2,295.11,42.69,0.2551,0.525,0.176
M_2,302.11,42.45,0.4155,0.587,0.284
M_2,293.56,43.3,0.241,0.527,0.17
M_3,300.45,43.32,0.0449,0.315,0.011
M_2,293.72,41.39,0.1588,0.563,0.146
M_2,297.23,42.7,0.0817,0.469,0.078
M_2,298.85,43.97,0.1452,0.534,0.13
M_3,301.55,42.34,0.5482,0.772,0.405
M_1,292.5,38.9,0.0134,0.338,0.002
M_3,297.58,41.8,0.076,0.438,0.065
M_1,298.44,43.84,0.1866,0.567,0.16
M_3,300.31,43.96,0.3944,0.631,0.278
M_3,296.22,41.56,0.1726,0.448,0.112
M_2,294.87,43.44,0.1669,0.603,0.164
M_1,293.24,43.51,0.0926,0.416,0.065
M_2,298.73,40.58,0.018,0.31,0.0
M_3,292.84,44.24,0.0877,0.383,0.051
M_2,295.73,42.31,0.1538,0.471,0.111
M_3,295.86,42.75,0.2037,0.455,0.129
M_2,302.71,43.77,0.1466,0.432,0.113
M_1,296.18,40.09,0.0765,0.283,0.011
M_2,300.25,41.81,0.2688,0.492,0.172
M_1,301.78,44.24,0.3188,0.515,0.213
M_1,297.49,40.82,0.1019,0.53,0.109
M_1,300.03,40.94,0.0663,0.343,0.028
M_3,295.75,42.88,0.1032,0.475,0.09
M_2,303.17,40.8,0.2883,0.47,0.193
M_3,301.57,44.38,0.1263,0.341,0.064
M_3,297.81,42.72,0.0519,0.358,0.026
M_3,297.88,43.42,0.1618,0.59,0.157
M_3,296.34,44.28,0.3276,0.622,0.243
M_2,296.94,40.48,0.0754,0.5,0.086
M_2,296.09,41.88,0.2782,0.527,0.187
M_1,299.65,42.45,0.1617,0.448,0.107
M_3,299.15,42.77,0.054,0.401,0.042
M_1,298.41,43.95,0.3212,0.573,0.223
M_1,296.27,42.24,0.0644,0.337,0.025
M_1,295.35,41.83,0.1172,0.371,0.06
M_2,298.15,40.83,0.1016,0.4,0.063
M_3,297.68,42.29,0.256,0.63,0.213
M_3,302.28,40.91,0.3793,0.627,0.283
M_1,300.96,44.18,0.1098,0.479,0.101
M_3,302.58,43.71,0.3688,0.623,0.279
M_1,299.54,43.06,0.1173,0.392,0.067
M_2,294.57,39.87,0.0589,0.437,0.057
M_2,292.57,39.03,0.0748,0.341,0.03
M_1,303.28,43.45,0.354,0.65,0.286
M_2,296.93,43.05,0.0208,0.33,0.002
M_1,296.23,41.15,0.059,0.397,0.043
M_2,295.54,42.39,0.0726,0.514,0.09
M_2,298.77,42.35,0.121,0.411,0.076
M_2,296.76,40.18,0.1959,0.498,0.14
M_1,302.73,44.77,0.5567,0.719,0.398
M_2,295.5,42.55,0.0266,0.313,0.0
M_3,300.58,40.78,0.1097,0.495,0.104
M_1,297.65,40.0,0.2361,0.478,0.151
M_2,298.98,42.37,0.3137,0.585,0.223
M_1,295.64,40.64,0.0708,0.46,0.07
M_1,300.51,44.37,0.4315,0.688,0.316
M_3,300.55,44.23,0.506,0.648,0.336
M_2,298.9,43.8,0.2181,0.599,0.185
M_1,291.11,41.62,0.0957,0.398,0.06
M_1,300.44,44.79,0.4253,0.601,0.282
M_1,304.82,46.09,0.4813,0.622,0.344
M_1,297.15,40.71,0.1032,0.47,0.089
M_3,297.12,45.3,0.3326,0.66,0.258
M_3,299.95,45.21,0.2612,0.63,0.215
M_3,294.9,41.58,0.0326,0.446,0.048
M_1,295.79,41.3,0.018,0.27,0.0
M_1,291.59,42.02,0.1092,0.408,0.069
M_1,300.65,40.8,0.0556,0.463,0.069
M_3,293.57,45.42,0.1146,0.402,0.07
M_3,293.25,38.76,0.0614,0.394,0.043
M_2,298.67,44.59,0.2261,0.463,0.141
M_2,295.06,39.18,0.0355,0.428,0.043
M_1,300.1,43.17,0.2648,0.525,0.181
M_3,295.58,40.54,0.0288,0.476,0.057
M_3,298.42,42.79,0.317,0.595,0.228
M_2,293.73,42.19,0.0142,0.431,0.035
M_1,299.37,42.49,0.2432,0.6,0.197
M_2,296.49,42.89,0.1733,0.417,0.102
M_2,301.43,41.89,0.3009,0.553,0.216
M_1,294.17,45.3,0.0539,0.355,0.026
M_2,296.69,42.0,0.1645,0.387,0.087
M_3,295.05,43.09,0.0726,0.449,0.067
M_1,294.68,39.93,0.127,0.404,0.076
M_2,296.62,42.24,0.0425,0.391,0.034
M_1,298.47,42.61,0.1618,0.457,0.11
M_2,297.88,43.93,0.1624,0.339,0.069
M_3,295.68,40.89,0.1994,0.488,0.138
M_1,301.11,42.38,0.3017,0.659,0.251
M_2,299.92,43.28,0.3406,0.595,0.239
M_2,294.86,42.51,0.0736,0.378,0.043
M_1,299.55,42.64,0.3029,0.456,0.173
M_1,293.44,44.52,0.1387,0.554,0.134
M_2,294.07,39.39,0.063,0.452,0.064
M_3,297.49,43.88,0.283,0.564,0.202
M_2,298.51,44.33,0.4668,0.719,0.339
M_1,292.74,41.79,0.0261,0.37,0.019
M_3,292.19,42.36,0.028,0.363,0.017
M_3,298.08,39.46,0.2285,0.581,0.183
M_1,292.47,43.0,0.1831,0.48,0.128
M_2,291.48,42.03,0.0616,0.487,0.076
M_2,293.99,39.65,0.0403,0.414,0.041
M_3,296.87,43.08,0.017,0.381,0.018
M_2,298.37,43.25,0.3921,0.782,0.328
M_3,293.54,40.96,0.0851,0.585,0.121
M_2,297.57,40.98,0.1768,0.459,0.118
M_3,292.54,41.82,0.1687,0.448,0.11
M_1,297.39,41.17,0.1295,0.399,0.075
M_1,299.53,41.97,0.2984,0.462,0.173
M_1,295.71,41.66,0.1167,0.404,0.071
M_3,294.97,40.09,0.0451,0.424,0.046
M_1,292.89,40.24,0.0295,0.391,0.028
M_3,299.12,41.15,0.1221,0.426,0.082
M_3,296.09,42.98,0.0695,0.345,0.029
M_3,294.62,44.67,0.197,0.527,0.15
M_1,299.16,42.47,0.2401,0.559,0.181
M_1,296.65,42.88,0.2786,0.59,0.209
M_1,295.4,44.06,0.0834,0.462,0.077
M_3,299.41,44.22,0.3692,0.575,0.245
M_1,298.07,41.65,0.1096,0.428,0.077
M_3,298.72,43.78,0.2665,0.436,0.15
M_2,298.47,42.85,0.6268,0.864,0.462
M_1,302.77,44.43,0.5181,0.812,0.413
M_3,296.98,45.14,0.1302,0.465,0.099
M_1,301.19,44.23,0.2712,0.511,0.186
M_3,298.67,40.44,0.066,0.322,0.02
M_3,293.79,39.22,0.0201,0.278,0.0
M_1,299.92,40.87,0.1348,0.461,0.099
M_1,301.18,43.09,0.3134,0.471,0.191
M_1,295.82,41.75,0.0966,0.426,0.07
M_1,294.62,44.52,0.3212,0.627,0.241
M_1,300.07,43.46,0.1529,0.436,0.099
M_1,303.57,42.9,0.4696,0.661,0.344
M_3,296.84,43.66,0.1431,0.617,0.158
M_3,296.73,44.3,0.3759,0.638,0.27
M_1,302.78,43.39,0.3982,0.687,0.316
M_1,296.07,43.09,0.1886,0.485,0.132
M_3,299.17,44.08,0.4778,0.572,0.293
M_3,295.34,42.95,0.2094,0.487,0.142
M_2,299.65,41.38,0.2571,0.487,0.164
M_2,298.68,43.05,0.3218,0.539,0.211
M_1,295.54,42.79,0.0233,0.415,0.033
M_2,302.4,41.24,0.3516,0.653,0.28
M_3,299.09,44.89,0.4315,0.726,0.326
M_1,299.53,43.52,0.3869,0.592,0.259
M_3,298.41,42.82,0.1473,0.453,0.102
M_1,295.84,43.04,0.1418,0.406,0.083
M_2,295.51,46.07,0.1239,0.473,0.099
M_1,301.02,41.4,0.3199,0.583,0.232
M_3,294.58,40.12,0.019,0.374,0.017
M_1,296.77,42.13,0.0717,0.525,0.093
M_1,301.19,45.47,0.4287,0.644,0.304
M_3,292.72,44.72,0.0328,0.385,0.027
M_3,296.19,43.79,0.0811,0.341,0.033
M_2,295.91,42.78,0.184,0.571,0.16
M_3,293.81,39.89,0.087,0.445,0.072
M_1,301.52,40.96,0.3784,0.643,0.283
M_3,298.25,42.3,0.2105,0.445,0.128
M_3,299.66,41.1,0.2728,0.623,0.218
M_1,299.68,43.95,0.2862,0.514,0.186
M_1,303.1,44.32,0.2667,0.505,0.195
M_1,297.61,42.98,0.1882,0.498,0.136
M_2,294.67,43.3,0.0477,0.405,0.041
M_3,301.1,42.85,0.6033,0.768,0.425
M_3,299.13,44.83,0.2476,0.564,0.186
M_3,299.22,42.94,0.0464,0.368,0.027
M_1,297.88,43.47,0.2167,0.548,0.167
M_3,299.39,43.41,0.3061,0.527,0.2
M_1,298.01,44.94,0.3191,0.583,0.225
M_2,297.1,40.97,0.0358,0.322,0.006
M_2,296.06,39.92,0.0598,0.307,0.012
M_2,300.01,43.16,0.235,0.471,0.148
M_3,299.62,43.41,0.415,0.749,0.326
M_3,294.17,46.18,0.2604,0.525,0.179
M_2,300.03,42.33,0.3365,0.619,0.246
M_2,301.08,40.07,0.2602,0.424,0.15
M_1,290.37,43.85,0.1277,0.457,0.095
M_2,296.41,45.5,0.1022,0.476,0.09
M_3,292.18,41.7,0.0439,0.463,0.059
M_2,300.54,43.87,0.1017,0.363,0.054
M_3,297.68,41.4,0.1548,0.474,0.113
M_1,294.88,45.02,0.0965,0.419,0.068
M_2,301.15,44.81,0.5029,0.713,0.361
M_2,297.3,41.89,0.1008,0.528,0.108
M_3,294.64,43.1,0.0843,0.31,0.024
M_2,297.25,42.46,0.1616,0.478,0.117
M_1,299.25,40.52,0.1547,0.49,0.119
M_2,296.41,40.52,0.0939,0.329,0.035
M_3,292.43,40.89,0.1,0.358,0.048
M_1,299.9,46.02,0.4374,0.696,0.318
M_2,293.69,44.28,0.0547,0.428,0.052
M_2,295.89,43.09,0.0131,0.345,0.004
M_2,296.61,42.07,0.07,0.278,0.006
M_1,298.14,43.99,0.0538,0.461,0.063
M_2,295.8,40.22,0.0297,0.419,0.037
M_2,300.48,41.62,0.4587,0.659,0.318
M_3,294.57,42.33,0.028,0.324,0.003
M_1,298.07,43.23,0.08,0.344,0.034
M_3,296.2,41.72,0.0977,0.448,0.078
M_1,294.68,43.7,0.1768,0.495,0.13
M_1,293.26,42.69,0.0679,0.367,0.036
M_2,297.82,43.94,0.2764,0.501,0.177
M_1,294.86,43.71,0.0112,0.365,0.01
M_2,295.8,42.14,0.2195,0.41,0.12
M_1,296.97,42.19,0.0595,0.469,0.068
M_3,299.24,44.16,0.2491,0.563,0.186
M_1,295.72,40.15,0.1165,0.407,0.072
M_1,297.37,45.78,0.2144,0.458,0.134
M_1,299.41,40.96,0.2842,0.629,0.225
M_3,291.25,40.95,0.042,0.376,0.028
M_3,298.26,45.25,0.3765,0.675,0.283
M_2,292.74,41.23,0.1494,0.458,0.105
M_3,296.37,41.84,0.2187,0.448,0.133
M_2,301.99,41.96,0.3919,0.675,0.303
M_1,296.08,40.75,0.0986,0.395,0.06
M_2,296.3,44.57,0.4296,0.612,0.285
M_2,297.07,43.33,0.1901,0.522,0.146
M_3,296.14,44.61,0.0532,0.339,0.02
M_2,300.32,42.66,0.6362,0.752,0.429
M_3,296.94,42.4,0.1317,0.402,0.078
M_3,298.71,41.44,0.1636,0.44,0.105
M_1,296.45,41.04,0.0225,0.259,0.0
M_1,299.7,42.32,0.1821,0.47,0.124
M_1,292.53,41.76,0.0358,0.366,0.022
M_2,294.34,40.79,0.2378,0.611,0.199
M_1,297.99,42.0,0.0311,0.348,0.013
M_1,294.71,39.1,0.0147,0.326,0.0
M_3,302.18,44.51,0.384,0.727,0.319
M_3,294.62,40.86,0.2819,0.505,0.181
M_2,294.31,41.55,0.0527,0.31,0.01
M_3,297.68,45.58,0.1207,0.455,0.091
M_3,296.4,41.73,0.1551,0.548,0.139
M_1,292.45,44.66,0.0355,0.365,0.021
M_1,300.38,39.63,0.0918,0.352,0.045
M_3,298.1,44.85,0.3458,0.633,0.255
M_3,296.22,44.21,0.0515,0.443,0.056
M_3,300.84,44.8,0.6008,0.672,0.389
M_2,298.28,43.11,0.0202,0.408,0.029
M_2,299.91,40.54,0.3717,0.525,0.228
M_3,295.57,39.84,0.0331,0.375,0.024
M_3,297.22,39.91,0.0889,0.383,0.052
M_3,303.67,42.05,0.3325,0.575,0.253
M_2,303.46,43.88,0.192,0.437,0.14
M_2,294.12,43.6,0.1528,0.528,0.131
M_1,296.49,42.27,0.071,0.516,0.09
M_1,298.87,44.6,0.2374,0.572,0.185
M_1,299.05,39.35,0.1612,0.411,0.094
M_3,294.35,41.7,0.1121,0.42,0.075
M_2,297.33,41.34,0.1005,0.346,0.044
M_3,300.49,41.7,0.13,0.364,0.067
M_2,297.81,42.04,0.1101,0.461,0.089
M_1,300.41,42.74,0.0662,0.469,0.074
M_2,299.41,42.3,0.1613,0.429,0.1
M_3,297.09,42.56,0.0256,0.366,0.017
M_1,299.84,42.13,0.4936,0.696,0.343
M_1,299.25,43.41,0.171,0.368,0.083
M_2,299.31,43.43,0.3183,0.526,0.205
M_1,296.38,42.63,0.2478,0.588,0.195
M_2,296.18,41.3,0.0732,0.474,0.076
M_3,299.12,41.63,0.15,0.522,0.128
M_1,298.02,41.77,0.2258,0.522,0.162
M_1,300.79,45.23,0.5059,0.909,0.429
M_3,300.97,45.27,0.6002,0.808,0.437
M_3,298.43,42.25,0.1498,0.338,0.063
M_1,295.57,39.46,0.1468,0.477,0.11
M_2,297.86,43.37,0.4829,0.606,0.307
M_3,296.76,41.65,0.081,0.286,0.014
M_2,296.2,42.21,0.0397,0.458,0.056
M_2,297.33,42.69,0.1284,0.408,0.078
M_1,296.89,43.06,0.1691,0.401,0.094
M_3,296.64,39.89,0.3306,0.487,0.197
M_3,291.98,43.08,0.1049,0.472,0.09
M_2,297.77,41.37,0.0104,0.377,0.014
M_3,298.2,45.04,0.2366,0.523,0.167
M_2,301.14,45.38,0.6518,0.717,0.429
M_2,295.96,44.8,0.131,0.397,0.075
M_3,296.51,42.58,0.2618,0.486,0.166
M_3,300.1,40.56,0.0086,0.408,0.025
M_1,293.7,42.88,0.0027,0.474,0.045
M_2,296.27,43.81,0.509,0.759,0.372
M_2,294.41,41.91,0.1209,0.377,0.064
M_2,297.12,40.48,0.2385,0.558,0.18
M_3,300.18,42.46,0.6271,0.817,0.447
M_2,297.43,41.03,0.0424,0.415,0.042
M_2,299.28,43.88,0.2925,0.555,0.203
M_1,298.36,43.36,0.2734,0.505,0.177
M_2,296.12,41.07,0.1529,0.411,0.09
M_1,296.28,42.64,0.1283,0.492,0.107
M_2,299.22,42.66,0.4378,0.72,0.327
M_1,297.56,43.86,0.0831,0.464,0.077
M_3,305.35,44.34,0.6549,0.828,0.498
M_1,298.02,41.01,0.1779,0.59,0.164
M_1,297.41,43.82,0.189,0.475,0.129
M_2,292.36,44.23,0.1424,0.383,0.076
M_1,297.72,40.06,0.0035,0.381,0.012
M_3,300.4,43.87,0.3155,0.647,0.248
M_1,298.06,40.91,0.3451,0.621,0.25
M_2,300.45,42.65,0.1669,0.484,0.125
M_3,296.31,44.44,0.1335,0.383,0.072
M_3,303.05,45.61,0.1597,0.427,0.119
M_3,292.68,43.94,0.1537,0.364,0.074
M_3,298.56,42.21,0.149,0.445,0.1
M_1,299.25,41.54,0.2759,0.521,0.184
M_3,300.16,42.11,0.0359,0.371,0.025
M_2,299.07,43.38,0.2042,0.501,0.145
M_1,296.56,42.92,0.0592,0.364,0.032
M_3,299.24,44.25,0.3047,0.558,0.21
M_3,296.29,39.42,0.0336,0.326,0.007
M_3,301.82,42.39,0.3577,0.626,0.27
M_3,299.8,43.22,0.2708,0.583,0.203
M_1,293.84,42.58,0.1607,0.414,0.095
M_2,299.4,46.35,0.5541,0.689,0.368
M_1,296.24,44.02,0.3949,0.665,0.288
M_3,300.14,44.0,0.2125,0.432,0.125
M_3,292.61,40.65,0.0522,0.407,0.043
M_1,305.13,44.98,0.6483,0.771,0.473
M_1,299.05,42.61,0.2721,0.526,0.184
M_2,295.16,41.25,0.1421,0.454,0.1
M_3,295.31,42.78,0.209,0.619,0.188
M_3,301.78,45.36,0.4503,0.673,0.327
M_2,301.64,41.67,0.2546,0.482,0.172
M_3,298.91,41.61,0.4289,0.565,0.268
M_2,299.09,42.37,0.2096,0.503,0.148
M_1,297.25,39.42,0.0236,0.372,0.018
M_2,300.06,44.79,0.4658,0.682,0.326
M_1,297.5,42.01,0.0965,0.368,0.05
M_3,297.15,42.8,0.1224,0.425,0.082
M_2,296.03,40.74,0.1497,0.512,0.124
M_2,304.35,42.91,0.5963,0.652,0.403
M_1,297.42,41.98,0.129,0.483,0.104
M_1,298.08,43.81,0.3469,0.621,0.251
M_3,295.95,41.96,0.1837,0.415,0.105
M_3,300.97,44.52,0.4899,0.646,0.33
M_2,292.87,41.1,0.0768,0.413,0.057
M_3,295.51,41.85,0.2291,0.464,0.143
M_2,292.5,44.98,0.2456,0.488,0.159
M_2,300.71,40.88,0.0539,0.364,0.034
M_3,294.3,40.22,0.0856,0.467,0.079
M_2,295.16,40.57,0.0106,0.436,0.035
M_1,294.38,44.58,0.2005,0.537,0.156
M_1,297.04,42.01,0.1991,0.477,0.134
M_2,297.18,41.88,0.0682,0.391,0.045
M_3,296.36,41.25,0.0343,0.339,0.012
M_1,298.05,41.28,0.0683,0.4,0.048
M_3,299.33,41.66,0.2224,0.539,0.166
M_1,297.02,40.79,0.0052,0.381,0.013
M_3,299.25,39.42,0.1192,0.327,0.045
M_3,296.39,43.63,0.2926,0.584,0.214
M_3,297.1,40.65,0.0554,0.415,0.048
M_2,299.34,41.79,0.188,0.628,0.182
M_2,295.35,42.65,0.0596,0.405,0.046
M_1,293.88,42.08,0.1083,0.469,0.09
M_1,301.02,42.25,0.4928,0.807,0.388
M_3,293.73,39.23,0.0093,0.413,0.026
M_2,304.13,43.02,0.5326,0.704,0.391
M_2,296.89,43.15,0.0264,0.403,0.03
M_3,295.69,43.91,0.0571,0.39,0.04
M_2,288.86,41.9,0.2384,0.504,0.161
M_1,294.36,42.95,0.0806,0.499,0.088
M_2,300.02,43.22,0.4836,0.586,0.3
M_1,299.82,40.63,0.1868,0.535,0.149
M_2,296.83,42.12,0.0384,0.365,0.023
M_3,296.97,40.38,0.0952,0.368,0.049
M_1,294.05,42.29,0.2823,0.537,0.193
M_1,294.72,45.18,0.2989,0.646,0.238
M_1,297.53,43.02,0.2103,0.473,0.138
M_2,294.66,42.77,0.0116,0.352,0.006
M_3,298.77,41.07,0.142,0.49,0.113
M_2,292.91,42.81,0.198,0.46,0.127
M_3,298.53,47.1,0.3005,0.648,0.24
M_1,297.23,40.69,0.0146,0.348,0.006
M_3,297.22,42.62,0.0738,0.436,0.063
M_1,298.66,42.65,0.0815,0.411,0.058
M_2,293.23,45.34,0.1135,0.329,0.044
M_2,296.74,42.26,0.3188,0.523,0.204
M_2,302.79,43.63,0.3147,0.601,0.248
M_2,297.81,44.13,0.3428,0.566,0.23
M_3,298.12,42.6,0.1225,0.483,0.102
M_2,298.42,44.42,0.3254,0.556,0.218
M_2,300.98,41.95,0.159,0.45,0.113
M_1,296.27,41.8,0.1023,0.456,0.083
M_1,295.03,45.29,0.0708,0.361,0.036
M_3,296.98,41.51,0.196,0.524,0.149
M_2,297.57,42.08,0.1213,0.306,0.039
M_3,302.5,46.08,0.3072,0.636,0.255
M_2,297.26,45.64,0.4509,0.603,0.291
M_3,295.33,45.24,0.3221,0.561,0.219
M_3,295.77,40.2,0.2753,0.471,0.166
M_2,298.13,40.71,0.0893,0.366,0.046
M_2,298.28,44.48,0.3314,0.587,0.232
M_3,295.62,45.96,0.306,0.716,0.266
M_2,299.57,41.39,0.2432,0.529,0.172
M_3,300.23,43.48,0.3075,0.459,0.178
M_2,297.42,45.52,0.3058,0.541,0.204
M_3,297.01,45.75,0.2345,0.51,0.162
M_2,296.58,42.7,0.0733,0.506,0.087
M_3,297.95,42.18,0.0425,0.447,0.053
M_3,301.79,43.3,0.1762,0.539,0.157
M_1,296.31,42.19,0.102,0.468,0.087
M_3,298.27,42.98,0.2751,0.568,0.2
M_3,298.95,43.23,0.2911,0.523,0.192
M_1,301.9,46.63,0.275,0.608,0.227
M_2,296.08,40.9,0.0405,0.377,0.028
M_1,301.42,43.51,0.258,0.529,0.188
M_3,304.97,43.0,0.3441,0.534,0.252
M_2,299.76,44.91,0.2479,0.513,0.169
M_2,296.32,41.69,0.277,0.606,0.214
